Airline Name,Source,Destination,Departure_Time,Arrival_Time,Duration,Total_Stops,Price
Air India,Chennai,Mumbai,16:55,09:05,16h 10m,1-stop,
Air India,Chennai,Mumbai,16:55,10:10,17h 15m,1-stop,
Vistara,Chennai,Mumbai,07:05,15:00,07h 55m,1-stop,"25,153"
Air India,Chennai,Mumbai,08:10,21:15,13h 05m,1-stop,
Air India,Chennai,Mumbai,08:10,22:10,14h 00m,1-stop,
Air India,Chennai,Mumbai,20:15,12:35,16h 20m,1-stop,
Air India,Chennai,Mumbai,20:15,16:15,20h 00m,1-stop,
Air India,Chennai,Mumbai,20:15,18:10,21h 55m,1-stop,
Air India,Chennai,Mumbai,20:15,09:05,12h 50m,1-stop,
Air India,Chennai,Mumbai,20:15,10:10,13h 55m,1-stop,
Vistara,Chennai,Mumbai,10:35,19:00,08h 25m,1-stop,"29,353"
Air India,Chennai,Mumbai,06:00,21:05,15h 05m,1-stop,
Air India,Chennai,Mumbai,06:00,21:05,15h 05m,1-stop,
Vistara,Chennai,Mumbai,10:35,20:15,09h 40m,1-stop,"39,223"
Vistara,Chennai,Mumbai,10:35,20:40,10h 05m,1-stop,"39,223"
SpiceJet,Chennai,Kolkata,07:20,17:15,09h 55m,1-stop,
SpiceJet,Chennai,Kolkata,06:05,21:00,14h 55m,1-stop,
SpiceJet,Chennai,Kolkata,06:05,21:55,15h 50m,1-stop,
SpiceJet,Chennai,Kolkata,12:10,13:10,25h 00m,1-stop,
SpiceJet,Chennai,Kolkata,22:00,23:35,25h 35m,1-stop,
SpiceJet,Chennai,Kolkata,12:10,14:20,26h 10m,1-stop,
SpiceJet,Chennai,Kolkata,06:05,09:05,27h 00m,1-stop,
Indigo,Chennai,Kolkata,10:35,16:50,06h 15m,1-stop,"7,933"
Indigo,Chennai,Kolkata,19:10,02:00,06h 50m,1-stop,"7,933"
Indigo,Chennai,Kolkata,16:20,02:00,09h 40m,1-stop,"7,933"
Indigo,Chennai,Kolkata,11:45,21:35,09h 50m,1-stop,"7,933"
Indigo,Chennai,Kolkata,06:55,16:50,09h 55m,1-stop,"7,933"
Indigo,Chennai,Kolkata,07:45,18:00,10h 15m,1-stop,"7,933"
Indigo,Chennai,Kolkata,05:10,07:35,02h 25m,non-stop,"7,986"
Air India,Chennai,Kolkata,08:10,10:40,02h 30m,non-stop,
SpiceJet,Chennai,Kolkata,06:25,09:00,02h 35m,non-stop,
Indigo,Chennai,Kolkata,08:05,10:30,02h 25m,non-stop,"8,353"
Indigo,Chennai,Kolkata,17:30,19:45,02h 15m,non-stop,"8,563"
AirAsia,Chennai,Kolkata,22:35,08:50,10h 15m,1-stop,"8,893"
Indigo,Chennai,Kolkata,19:10,00:35,05h 25m,1-stop,"8,894"
Indigo,Chennai,Kolkata,11:45,19:25,07h 40m,1-stop,"9,214"
Indigo,Chennai,Kolkata,13:25,15:30,02h 05m,non-stop,"9,613"
Indigo,Chennai,Kolkata,06:45,15:50,09h 05m,1-stop,"9,855"
SpiceJet,Chennai,Kolkata,18:30,20:50,02h 20m,non-stop,
Indigo,Chennai,Kolkata,16:20,00:35,08h 15m,1-stop,"10,175"
Indigo,Chennai,Kolkata,15:45,18:20,02h 35m,non-stop,"10,453"
Indigo,Chennai,Kolkata,04:50,13:20,08h 30m,1-stop,"10,495"
Indigo,Chennai,Kolkata,09:25,19:15,09h 50m,1-stop,"10,495"
Indigo,Chennai,Kolkata,17:00,22:30,05h 30m,1-stop,"11,136"
Indigo,Chennai,Kolkata,06:35,17:15,10h 40m,1-stop,"11,136"
Indigo,Chennai,Kolkata,16:25,22:30,06h 05m,1-stop,"11,456"
Indigo,Chennai,Kolkata,06:35,13:20,06h 45m,1-stop,"11,456"
Indigo,Chennai,Kolkata,08:00,18:30,10h 30m,1-stop,"12,096"
Indigo,Chennai,Kolkata,12:00,22:30,10h 30m,1-stop,"12,096"
Indigo,Chennai,Kolkata,12:00,19:15,07h 15m,1-stop,"12,417"
Indigo,Chennai,Kolkata,07:45,16:05,08h 20m,1-stop,"12,417"
Vistara,Chennai,Kolkata,12:30,16:55,28h 25m,1-stop,"12,611"
Indigo,Chennai,Kolkata,11:20,18:00,06h 40m,1-stop,"12,737"
Vistara,Chennai,Kolkata,07:05,22:45,15h 40m,1-stop,"13,055"
Vistara,Chennai,Kolkata,07:05,08:20,25h 15m,1-stop,"13,055"
Indigo,Chennai,Kolkata,13:00,18:00,05h 00m,1-stop,"13,057"
Indigo,Chennai,Kolkata,19:30,21:50,02h 20m,non-stop,"13,078"
Indigo,Chennai,Kolkata,11:20,16:05,04h 45m,1-stop,"13,377"
Indigo,Chennai,Kolkata,13:00,22:30,09h 30m,1-stop,"13,377"
Vistara,Chennai,Kolkata,07:05,18:05,11h 00m,1-stop,"13,643"
Vistara,Chennai,Kolkata,07:05,19:35,12h 30m,1-stop,"13,643"
Vistara,Chennai,Kolkata,20:30,16:55,20h 25m,1-stop,"13,643"
Vistara,Chennai,Kolkata,20:30,19:55,23h 25m,1-stop,"13,643"
Indigo,Chennai,Kolkata,11:20,20:35,09h 15m,1-stop,"14,286"
AirAsia,Chennai,Kolkata,10:15,14:15,04h 00m,1-stop,"14,333"
Vistara,Chennai,Kolkata,21:05,08:20,11h 15m,1-stop,"14,378"
Vistara,Chennai,Kolkata,21:05,09:35,12h 30m,1-stop,"14,378"
Vistara,Chennai,Kolkata,20:30,09:40,13h 10m,1-stop,"14,378"
Vistara,Chennai,Kolkata,21:05,18:05,21h 00m,1-stop,"14,378"
Vistara,Chennai,Kolkata,12:30,09:40,21h 10m,1-stop,"14,378"
Vistara,Chennai,Kolkata,21:05,19:35,22h 30m,1-stop,"14,378"
Vistara,Chennai,Kolkata,09:45,09:40,23h 55m,1-stop,"14,378"
Vistara,Chennai,Kolkata,21:05,22:45,25h 40m,1-stop,"14,378"
Vistara,Chennai,Kolkata,07:05,09:35,26h 30m,1-stop,"14,378"
Vistara,Chennai,Kolkata,07:00,09:40,26h 40m,1-stop,"14,378"
Indigo,Chennai,Kolkata,13:00,20:35,07h 35m,1-stop,"14,916"
Indigo,Chennai,Kolkata,16:20,22:30,06h 10m,1-stop,"15,651"
Indigo,Chennai,Kolkata,07:45,14:20,06h 35m,1-stop,"16,596"
GO FIRST,Chennai,Kolkata,13:40,00:30,10h 50m,1-stop,"17,246"
Indigo,Chennai,Kolkata,09:25,17:15,07h 50m,1-stop,"17,436"
Air India,Chennai,Kolkata,06:10,23:50,17h 40m,1-stop,
Air India,Chennai,Kolkata,06:10,08:50,26h 40m,1-stop,
Air India,Chennai,Kolkata,06:00,09:00,27h 00m,1-stop,
SpiceJet,Chennai,Kolkata,12:10,18:10,06h 00m,1-stop,
Air India,Chennai,Kolkata,06:00,22:25,16h 25m,1-stop,
Air India,Chennai,Kolkata,06:00,19:10,13h 10m,1-stop,
Air India,Chennai,Kolkata,09:55,09:00,23h 05m,1-stop,
Air India,Chennai,Kolkata,06:00,14:30,08h 30m,1-stop,
Air India,Chennai,Kolkata,09:55,22:25,12h 30m,1-stop,
Indigo,Chennai,Kolkata,12:00,17:15,05h 15m,1-stop,"19,221"
Vistara,Chennai,Kolkata,09:45,16:55,07h 10m,1-stop,"19,481"
Vistara,Chennai,Kolkata,12:30,19:55,07h 25m,1-stop,"19,481"
Vistara,Chennai,Kolkata,07:00,16:55,09h 55m,1-stop,"19,481"
Vistara,Chennai,Kolkata,09:45,19:55,10h 10m,1-stop,"19,481"
Vistara,Chennai,Kolkata,07:00,19:55,12h 55m,1-stop,"19,481"
Air India,Chennai,Kolkata,09:55,19:10,09h 15m,1-stop,
Vistara,Chennai,Kolkata,10:35,22:45,12h 10m,1-stop,"19,798"
Vistara,Chennai,Kolkata,17:15,08:20,15h 05m,1-stop,"20,216"
Vistara,Chennai,Kolkata,17:15,18:05,24h 50m,1-stop,"20,216"
Vistara,Chennai,Kolkata,17:15,19:35,26h 20m,1-stop,"20,216"
Vistara,Chennai,Kolkata,10:35,18:05,07h 30m,1-stop,"20,218"
Vistara,Chennai,Kolkata,10:35,19:35,09h 00m,1-stop,"20,218"
Vistara,Chennai,Kolkata,09:45,18:05,08h 20m,1-stop,"21,243"
Vistara,Chennai,Kolkata,09:45,19:35,09h 50m,1-stop,"21,243"
Vistara,Chennai,Kolkata,17:15,09:35,16h 20m,1-stop,"21,478"
Vistara,Chennai,Kolkata,12:30,19:35,31h 05m,1-stop,"22,206"
Vistara,Chennai,Kolkata,09:45,19:35,33h 50m,1-stop,"22,206"
Vistara,Chennai,Kolkata,07:00,19:35,36h 35m,1-stop,"22,206"
Air India,Chennai,Kolkata,06:30,10:40,28h 10m,1-stop,
Vistara,Chennai,Kolkata,20:30,19:35,23h 05m,1-stop,"23,238"
Air India,Chennai,Kolkata,16:55,09:00,16h 05m,1-stop,
Air India,Chennai,Kolkata,16:55,14:30,21h 35m,1-stop,
Air India,Chennai,Kolkata,16:55,19:10,26h 15m,1-stop,
Vistara,Chennai,Kolkata,12:30,19:35,31h 05m,1-stop,"23,973"
Vistara,Chennai,Kolkata,09:45,19:35,33h 50m,1-stop,"23,973"
Vistara,Chennai,Kolkata,07:00,19:35,36h 35m,1-stop,"23,973"
Air India,Chennai,Kolkata,20:15,09:00,12h 45m,1-stop,
Air India,Chennai,Kolkata,20:15,14:30,18h 15m,1-stop,
Air India,Chennai,Kolkata,20:15,19:10,22h 55m,1-stop,
AllianceAir,Chennai,Hyderabad,08:55,10:35,01h 40m,non-stop,"5,256"
AirAsia,Chennai,Hyderabad,10:15,11:25,01h 10m,non-stop,"6,044"
Indigo,Chennai,Hyderabad,21:20,22:25,01h 05m,non-stop,"6,043"
Indigo,Chennai,Hyderabad,04:50,06:00,01h 10m,non-stop,"6,043"
Indigo,Chennai,Hyderabad,06:35,07:45,01h 10m,non-stop,"6,043"
Indigo,Chennai,Hyderabad,14:35,18:45,04h 10m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,15:40,19:50,04h 10m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,20:30,01:15,04h 45m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,16:15,21:45,05h 30m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,06:55,12:45,05h 50m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,15:40,21:45,06h 05m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,12:35,18:45,06h 10m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,14:35,21:45,07h 10m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,21:35,06:30,08h 55m,1-stop,"6,778"
Indigo,Chennai,Hyderabad,18:40,22:15,03h 35m,1-stop,"7,566"
Indigo,Chennai,Hyderabad,10:35,14:25,03h 50m,1-stop,"7,566"
Indigo,Chennai,Hyderabad,06:55,14:25,07h 30m,1-stop,"7,566"
Indigo,Chennai,Hyderabad,16:25,17:20,00h 55m,non-stop,"7,828"
AirAsia,Chennai,Hyderabad,22:35,08:45,10h 10m,1-stop,"8,196"
Indigo,Chennai,Hyderabad,14:10,20:00,05h 50m,1-stop,"8,353"
Indigo,Chennai,Hyderabad,10:35,17:45,07h 10m,1-stop,"8,353"
Indigo,Chennai,Hyderabad,19:10,23:20,04h 10m,1-stop,"8,878"
Indigo,Chennai,Hyderabad,17:00,17:55,00h 55m,non-stop,"9,088"
Indigo,Chennai,Hyderabad,16:20,23:20,07h 00m,1-stop,"9,141"
Indigo,Chennai,Hyderabad,08:40,12:55,04h 15m,1-stop,"9,666"
Indigo,Chennai,Hyderabad,11:20,20:05,08h 45m,1-stop,"9,666"
Indigo,Chennai,Hyderabad,09:25,10:45,01h 20m,non-stop,"9,718"
Indigo,Chennai,Hyderabad,13:00,20:05,07h 05m,1-stop,"9,928"
Indigo,Chennai,Hyderabad,19:25,20:35,01h 10m,non-stop,"10,033"
Vistara,Chennai,Hyderabad,12:30,20:55,08h 25m,1-stop,"10,185"
Vistara,Chennai,Hyderabad,09:45,20:55,11h 10m,1-stop,"10,185"
Vistara,Chennai,Hyderabad,07:00,20:55,13h 55m,1-stop,"10,185"
Indigo,Chennai,Hyderabad,07:45,11:25,03h 40m,1-stop,"10,453"
Vistara,Chennai,Hyderabad,20:30,18:25,21h 55m,1-stop,"11,144"
Vistara,Chennai,Hyderabad,20:30,20:55,24h 25m,1-stop,"11,144"
Vistara,Chennai,Hyderabad,20:30,22:40,26h 10m,1-stop,"11,144"
Indigo,Chennai,Hyderabad,07:45,13:55,06h 10m,1-stop,"11,241"
Indigo,Chennai,Hyderabad,12:00,13:05,01h 05m,non-stop,"11,503"
Indigo,Chennai,Hyderabad,11:30,19:15,07h 45m,2+-stop,"11,818"
Indigo,Chennai,Hyderabad,13:00,21:10,08h 10m,1-stop,"12,291"
Vistara,Chennai,Hyderabad,07:05,19:50,12h 45m,1-stop,"13,055"
Vistara,Chennai,Hyderabad,07:05,22:55,15h 50m,1-stop,"13,055"
Indigo,Chennai,Hyderabad,11:20,16:55,05h 35m,1-stop,"13,131"
Indigo,Chennai,Hyderabad,13:00,16:55,03h 55m,1-stop,"13,761"
GO FIRST,Chennai,Hyderabad,13:40,21:45,08h 05m,1-stop,"13,780"
Indigo,Chennai,Hyderabad,16:20,21:10,04h 50m,1-stop,"14,286"
Vistara,Chennai,Hyderabad,21:05,12:40,15h 35m,1-stop,"14,378"
Vistara,Chennai,Hyderabad,21:05,17:00,19h 55m,1-stop,"14,378"
Vistara,Chennai,Hyderabad,21:05,19:50,22h 45m,1-stop,"14,378"
